,event,time,Factory,Provider,T0,V1,V2,V3
357,True,960.6,0.0,1.0,-9.65,0.738,-401.42216855400375,1.047
358,True,23.2,1.0,0.0,-11.384,7.152,-9.20426009605236,0.58
359,False,898.5,2.0,0.0,-4.53,-13.784,-100.44950117737761,1.03
360,True,638.5,0.0,1.0,-13.742,-14.1,-642.5074998073375,1.143
361,False,162.5,0.0,1.0,-13.931,-0.166,129.63764868160527,1.122
362,True,20.8,2.0,0.0,-10.541,-8.216,-5.863453142617494,1.109
363,True,588.6,1.0,1.0,-9.172,0.126,-465.43532091420605,1.182
364,False,116.6,0.0,0.0,-13.532,-3.436,0.04606673362267699,0.858
365,True,78.1,1.0,0.0,-10.172,7.93,80.05410847715694,0.838
366,True,568.8000000000001,2.0,0.0,-4.999,-3.268,-187.88345096991065,0.989
367,True,61.7,1.0,0.0,-10.988,1.146,3.212635893977372,0.924
368,False,178.9,1.0,0.0,-8.687,4.032,141.5310387494386,0.559
369,True,1208.1,1.0,1.0,-10.192,4.18,67.06455518660704,1.08
370,True,346.5,1.0,1.0,-9.405,7.758,-221.09546766287764,1.171
371,True,771.9,2.0,1.0,-2.596,-2.91,-721.8689920736766,1.065
372,True,1208.5,1.0,1.0,-9.307,3.232,-336.1129080675731,1.138
373,True,708.3,1.0,1.0,-10.966,9.856,-588.5145841694602,0.968
374,True,212.1,0.0,0.0,-12.876,-6.448,85.53318639041841,0.418
375,True,271.1,1.0,0.0,-7.722,3.232,56.91452598748997,0.667
376,True,389.9,1.0,0.0,-9.104,4.58,139.44561895800965,0.537
377,False,85.60000000000001,2.0,1.0,-1.697,-13.366,63.85998022337179,1.109
378,True,739.5999999999999,0.0,1.0,-13.785,-10.192,358.58802448969533,1.188
379,True,421.4,1.0,0.0,-10.397,6.204,-540.1834463357962,0.924
380,False,300.1,2.0,0.0,-4.852,-4.004,335.70583812122254,0.638
381,True,708.6,0.0,0.0,-12.795,-5.756,-730.6113746465531,0.9
382,False,198.7,0.0,1.0,-13.444,-9.642,0.9176676930505998,1.155
383,True,853.9,0.0,1.0,-14.784,-8.372,-809.2409473668905,0.838
384,False,113.0,0.0,1.0,-11.795,-11.112,-12.303530203083664,1.04
385,False,120.3,1.0,0.0,-10.468,4.25,25.719541394776957,1.005
386,False,134.3,2.0,1.0,-4.329,-8.58,-22.111547621643528,1.075
387,True,433.4,0.0,1.0,-9.712,-6.808,393.78801350606483,0.953
388,True,25.4,2.0,0.0,-9.814,-1.89,26.47380907977398,0.394
389,True,860.8,0.0,1.0,-15.983,-5.278,-341.13129484936115,1.083
390,True,399.6,0.0,0.0,-12.744,-7.852,120.35536985921037,0.736
391,True,192.3,1.0,1.0,-9.501,5.314,-462.47233181771475,1.062
392,True,454.6,2.0,1.0,-7.933,0.704,-288.2369806062342,1.083
393,False,166.0,2.0,1.0,-6.591,-5.904,-185.1135573953835,1.141
394,True,733.0,1.0,0.0,-9.636,4.65,77.54569708906402,1.119
395,False,295.7,0.0,0.0,-14.025,-13.598,195.939931123093,1.003
396,True,688.7,0.0,0.0,-10.906,-10.776,-918.2146995320047,1.112
397,True,2001.1,2.0,1.0,-8.655,-10.94,-213.95876863294714,1.147
398,True,748.9,2.0,0.0,-8.982,-6.626,-107.17394042130663,1.008
399,True,672.3000000000001,2.0,0.0,-7.545,-12.568,-1175.9256968152079,0.508
400,True,428.9,2.0,1.0,-8.088,-7.42,-475.8691200672418,0.865
401,False,482.6,0.0,0.0,-15.561,-3.698,779.7163323014862,0.837
402,True,212.7,0.0,1.0,-13.042,-15.994,93.01703031122082,0.956
403,False,408.8,2.0,1.0,-6.719,0.014,58.80462877457839,0.877
404,False,414.0,1.0,1.0,-9.058,-0.494,-65.62465331283092,1.019
405,True,123.9,1.0,0.0,-10.298,10.21,41.466160494367124,0.835
406,True,1318.3000000000002,0.0,1.0,-14.115,1.596,4035.843138865616,1.106
407,True,1097.9,0.0,1.0,-11.906,-4.66,-377.8814007422659,1.036
408,True,703.6,0.0,0.0,-14.416,-12.176,17.70503932433343,0.789
409,True,762.6999999999999,2.0,0.0,-10.283,-3.842,404.3084036139154,0.573
410,True,860.6,1.0,1.0,-9.83,5.784,1317.8518232249853,1.189
411,True,1024.3000000000002,1.0,1.0,-10.952,4.368,-576.1185592776485,1.149
412,True,750.5,0.0,1.0,-10.794,-5.572,334.980362268044,1.147
413,True,238.8,1.0,1.0,-8.102,4.81,44.817267574251666,1.094
414,True,872.9000000000001,0.0,1.0,-11.31,0.332,168.78328718495803,1.081
415,True,473.3,0.0,0.0,-15.028,-10.428,-848.8155017253174,1.114
416,True,343.8,1.0,0.0,-8.676,5.976,314.7754036988137,0.861
417,True,144.0,1.0,0.0,-8.702,1.518,41.05625957135116,0.536
418,True,32.8,2.0,1.0,-9.852,-13.706,45.39996078650879,1.159
419,True,556.3000000000001,0.0,0.0,-12.36,-11.846,-1163.8277897784471,0.963
420,False,100.7,1.0,0.0,-10.402,12.484,-95.59949743176406,1.07
421,False,568.6999999999999,2.0,1.0,-8.916,-8.748,492.04361814585735,1.062
422,True,467.5,0.0,0.0,-13.019,-1.942,348.536714050516,1.112
423,True,435.3,1.0,0.0,-9.038,5.912,-382.60654774920636,0.775
424,True,532.3,2.0,0.0,-9.268,0.212,857.3977262681409,0.5
425,True,154.0,1.0,1.0,-10.319,6.03,-96.16976939269978,0.987
426,False,248.7,0.0,1.0,-12.448,-8.914,234.46192914428602,0.939
427,True,1620.0,2.0,1.0,-7.222,-9.942,1781.9213979285403,0.958
428,True,171.6,1.0,0.0,-13.978,1.438,-123.08276404058464,0.507
429,True,686.0,2.0,1.0,-7.463,-11.346,303.57860066719144,0.867
430,True,149.2,1.0,1.0,-11.76,10.456,-115.00589913797764,1.141
431,True,162.2,2.0,0.0,-10.947,-10.302,-202.30765261700546,0.895
432,True,555.0,0.0,1.0,-12.888,-10.052,151.39306169870483,1.167
433,True,981.5,0.0,1.0,-10.756,-7.788,1046.5630488900754,0.993
434,True,99.0,1.0,0.0,-7.816,8.21,11.308597827339256,0.424
435,True,1120.3,1.0,1.0,-8.84,5.824,692.9273702153844,1.059
436,True,307.7,0.0,0.0,-13.774,-9.54,-77.30983791434213,0.913
437,True,130.6,1.0,0.0,-7.656,7.198,236.92404335056202,0.679
438,True,669.0999999999999,2.0,0.0,-7.796,-3.438,-795.7645546003945,0.869
439,True,840.9000000000001,2.0,1.0,-7.722,-9.002,-470.9163852597979,0.981
440,True,131.0,2.0,0.0,-7.087,-14.28,215.9994354426603,0.958
441,False,154.8,2.0,0.0,-5.954,-18.354,183.73644572762677,1.028
442,False,826.7,2.0,0.0,-7.034,-10.324,-1806.7505746017355,0.888
443,True,416.0,2.0,1.0,-6.978,-2.778,381.9327696297281,0.985
444,True,654.0999999999999,1.0,1.0,-9.708,7.464,-40.77637032740969,1.1
445,True,300.5,2.0,0.0,-6.575,2.598,-243.70643890328375,0.483
446,False,690.1999999999999,2.0,0.0,-5.516,-4.7,-162.80108570627334,0.722
447,False,84.60000000000001,1.0,0.0,-12.436,7.814,92.7299220678104,0.292
448,False,584.7,2.0,0.0,-8.508,3.706,-943.6214729077973,0.846
449,False,119.9,2.0,0.0,-7.177,-5.954,-127.22458581736582,0.76
450,True,1069.7,1.0,0.0,-10.304,-0.52,-247.6098577695709,0.883
451,False,427.2,0.0,1.0,-10.811,-13.776,-1.8016005332884326,1.152
452,True,217.3,1.0,1.0,-10.54,10.662,111.0856956602333,1.138
453,True,600.7,0.0,1.0,-13.996,-4.888,-456.55808213146616,0.902
454,False,1067.1,0.0,1.0,-13.382,-5.772,785.5496618070348,1.114
455,True,1095.4,2.0,1.0,-5.711,-8.858,2287.0289308647784,1.154
456,True,707.5,1.0,1.0,-8.035,4.848,527.6979504748372,1.127
457,True,941.3,2.0,0.0,-8.63,-13.784,677.5099437393231,0.718
458,True,747.6,0.0,0.0,-9.782,-10.966,-805.5076268790209,0.891
459,False,243.5,1.0,0.0,-10.346,5.03,219.57507010851768,0.928
460,True,136.2,1.0,0.0,-9.578,7.354,39.33037821592898,0.513
461,True,182.4,0.0,0.0,-13.414,-2.954,179.14013750197088,1.126
462,True,141.4,0.0,0.0,-10.142,-16.39,-87.2298131544132,1.069
463,True,1322.8,0.0,1.0,-11.77,-1.73,-951.4563751316815,1.166
464,True,261.0,0.0,1.0,-11.482,-3.778,-30.464091443698003,1.032
465,True,307.5,2.0,1.0,-9.059,-4.048,683.8255472511446,1.163
466,True,730.1999999999999,2.0,1.0,-6.409,-7.808,-1330.8300762064778,1.125
467,True,13.6,1.0,0.0,-9.638,1.41,5.475540791429561,1.063
468,False,944.0,0.0,1.0,-13.539,-0.252,376.0507235169916,1.087
469,True,26.0,1.0,0.0,-10.245,5.956,10.443417830694884,1.059
470,True,915.1,0.0,1.0,-12.302,-10.872,-767.5883975629548,1.022
471,False,1065.0,2.0,1.0,-5.275,-10.876,149.2689655068154,0.952
472,True,741.7,0.0,0.0,-14.006,-9.09,1353.027218850609,0.933
473,False,197.0,2.0,0.0,-8.532,-2.762,16.392737646793133,0.9
474,False,97.6,0.0,1.0,-14.23,-13.532,154.00262140172782,1.06
475,True,334.3,2.0,1.0,-6.221,-7.512,-218.3413545198894,1.173
476,True,656.1,1.0,1.0,-9.259,0.786,-582.3648017795604,0.957
477,False,101.2,1.0,0.0,-9.88,0.212,16.298759419348496,0.887
478,False,563.9,0.0,0.0,-11.758,-11.918,-824.1208337008014,0.546
479,True,266.70000000000005,0.0,1.0,-14.485,-9.29,128.64131510149195,1.117
480,True,624.2,1.0,0.0,-4.672,-2.862,-44.19235607945407,0.837
481,True,572.9,0.0,0.0,-15.116,-3.42,1252.4950545966815,0.636
482,True,718.0,0.0,0.0,-13.886,-8.692,790.4365191940043,0.926
483,True,739.5999999999999,2.0,0.0,-5.752,-12.278,196.83764078496222,0.979
484,True,511.7000000000001,1.0,1.0,-12.363,7.154,266.1216849483551,1.11
485,True,731.5,0.0,1.0,-13.897,-2.444,8.070854989956281,1.067
486,True,672.0999999999999,2.0,0.0,-7.428,-7.54,-1338.703488681671,0.399
487,False,153.0,0.0,1.0,-16.088,-4.014,62.31771778291869,1.049
488,False,602.3,1.0,0.0,-12.779,2.954,-448.7440765890802,0.957
489,True,201.0,2.0,0.0,-4.87,-8.532,-395.5636985922348,0.777
490,True,7.5,1.0,1.0,-10.125,5.146,-16.04642852174536,1.051
491,True,85.39999999999999,1.0,0.0,-11.014,4.444,63.95998848759735,0.698
492,False,1126.4,2.0,0.0,-8.36,-14.93,555.2102034620935,0.418
493,True,812.6,2.0,1.0,-8.622,-11.412,-1236.139604881319,1.075
494,True,987.9,2.0,1.0,-4.271,-5.88,997.888974523039,1.021
495,True,54.900000000000006,2.0,1.0,-10.894,-5.212,-13.625540231422214,0.918
496,True,693.0,1.0,0.0,-10.984,-1.214,973.6134233368361,0.407
497,True,713.8,2.0,1.0,-7.612,-12.004,-563.5623278922952,1.126
498,True,1164.4,2.0,0.0,-5.06,-0.826,-431.69414925645026,1.151
499,True,387.4,1.0,0.0,-10.935,-2.632,572.1306867043795,0.918
500,True,40.9,2.0,1.0,-7.91,-8.602,50.7416221365472,1.183
501,True,107.6,1.0,0.0,-9.849,6.236,174.00513269724075,0.956
502,True,1285.4,0.0,1.0,-11.19,-4.652,-779.2972871808785,1.11
503,True,488.1,2.0,0.0,-13.362,-5.764,333.06277902123077,1.17
504,True,752.6,1.0,1.0,-9.782,-0.116,-769.7756116941953,1.161
505,False,191.5,0.0,0.0,-13.968,-7.496,148.4750172933025,1.119
506,False,369.6,2.0,0.0,-5.122,-6.706,74.67758210811927,0.645
507,True,384.0,1.0,1.0,-11.568,13.148,137.1890003742372,0.771
508,True,897.2,0.0,0.0,-7.474,-7.904,-326.4614723076584,1.006
509,True,910.3,0.0,0.0,-9.652,-12.27,1702.8380902473382,1.003
510,True,437.9,0.0,0.0,-13.622,-12.022,-284.0532607959158,0.833
511,True,510.0,0.0,1.0,-13.261,-3.74,286.4240850750113,1.157
512,True,1577.6,2.0,1.0,-10.231,-7.716,-1639.9470366212993,1.086
513,True,806.1,1.0,0.0,-8.698,5.132,-1380.4363442584279,1.059
514,True,192.2,0.0,1.0,-11.858,-8.006,163.02994214339478,1.104
515,True,170.6,1.0,0.0,-7.642,1.136,-175.19399051707362,1.146
516,True,273.8,1.0,1.0,-9.05,5.882,-502.4029411760516,1.168
517,True,505.4,0.0,0.0,-10.596,-3.846,317.7492319953629,0.88
518,True,799.0999999999999,0.0,0.0,-14.668,-3.484,146.07688695148468,0.984
519,False,287.6,2.0,0.0,-9.056,-4.994,197.28426826865186,0.567
520,True,293.6,1.0,1.0,-7.707,3.51,450.1645582561581,0.925
521,True,240.5,2.0,0.0,-7.324,-14.166,-284.9442895564889,0.977
522,True,1309.8,0.0,1.0,-11.911,-5.322,-861.4510200128749,0.727
523,True,418.0,1.0,1.0,-12.222,11.304,715.1128983724913,1.09
524,True,1001.8,0.0,0.0,-10.024,-12.814,2778.9096712408445,1.17
525,True,558.6,1.0,1.0,-7.918,1.156,-54.5810015361194,1.181
526,True,247.5,0.0,0.0,-10.952,-8.342,-153.5454748139484,0.994
527,False,209.5,0.0,1.0,-14.006,-10.102,-302.4883334696989,1.017
528,True,56.7,0.0,0.0,-12.954,-0.168,11.572432925337058,1.039
529,True,200.0,0.0,0.0,-15.176,-11.196,-106.63252902648362,0.694
530,True,719.7,1.0,0.0,-11.764,3.576,143.09021105742144,0.755
531,True,541.1,1.0,1.0,-12.044,9.508,-268.3916177456586,1.182
532,True,342.2,1.0,0.0,-8.57,8.014,-380.53419798921914,1.136
533,True,1119.3000000000002,2.0,1.0,-7.8,-3.448,-423.1566402628578,1.168
534,True,1207.7,1.0,1.0,-10.267,3.516,-566.8072258156403,1.086
535,True,1349.3000000000002,2.0,1.0,-7.559,-7.128,-890.9596786285073,1.153
536,True,1153.8,0.0,1.0,-12.574,-12.256,485.4945997379516,1.059
537,True,316.0,1.0,1.0,-10.253,5.306,46.88536666686447,1.118
538,True,440.0,0.0,1.0,-12.372,-8.226,-958.8247731918227,1.174
539,False,224.9,0.0,0.0,-14.386,-10.696,205.36995171006419,0.537
540,True,275.5,2.0,0.0,-9.94,-5.336,170.27418283001865,1.024
541,True,1934.4,2.0,1.0,-7.057,-7.938,219.07390025910988,1.169
542,True,327.70000000000005,1.0,0.0,-11.762,-5.718,-127.66573613365506,0.828
543,True,766.1,0.0,1.0,-15.7,1.778,317.500127290748,0.947
544,False,467.3,0.0,0.0,-12.315,-6.112,-233.8368638348311,0.56
545,True,317.4,2.0,1.0,-7.158,-12.662,220.7682818594151,1.11
546,True,114.0,1.0,1.0,-7.166,3.068,104.08244685070584,1.114
547,False,200.4,0.0,1.0,-12.141,-3.038,181.7021954349421,1.009
548,True,676.5,2.0,1.0,-6.836,-4.756,2.325468933556259,1.169
549,True,306.3,1.0,0.0,-11.596,3.478,-314.27247489145043,0.677
550,True,1518.7,2.0,1.0,-8.212,-4.32,1376.6091753681367,1.145
551,True,861.7,1.0,1.0,-9.452,2.336,497.7182828322586,1.071
552,True,864.8000000000001,2.0,1.0,-10.38,-16.598,-70.60641915099754,1.032
553,True,121.7,2.0,0.0,-10.118,-4.34,198.9448172389088,1.148
554,True,699.7,0.0,0.0,-11.768,0.148,58.58051779302949,0.705
555,True,873.9,2.0,0.0,-10.678,-8.69,-1667.9853750594689,0.744
556,True,428.1,2.0,0.0,-6.65,-1.888,-482.6146076857907,1.077
557,True,757.5,0.0,0.0,-9.514,-8.164,-1106.0043280978034,0.987
558,True,267.6,2.0,0.0,-5.884,-4.134,329.91737423924405,1.168
559,False,111.2,2.0,1.0,-6.771,-7.98,83.66411092072109,1.061
560,True,414.6,1.0,0.0,-11.474,2.206,212.0056615954915,1.089
561,True,311.3,2.0,1.0,-4.734,-4.72,-81.47623317529305,1.117
562,False,376.3,2.0,1.0,-5.808,-6.92,-255.51548234663574,1.188
563,False,1088.4,2.0,1.0,-5.03,-14.304,-512.9849036017451,0.802
564,True,267.2,1.0,0.0,-10.118,1.304,189.63716308523288,0.76
565,False,819.2,1.0,1.0,-6.229,3.94,886.3597792142032,1.047
566,True,83.69999999999999,1.0,1.0,-7.738,11.538,114.79199587550633,0.908
567,False,594.3,1.0,0.0,-9.636,10.672,294.6049041264167,0.967
568,False,117.4,0.0,1.0,-9.71,1.532,-46.27335791306422,0.978
569,False,149.60000000000002,1.0,0.0,-9.44,7.74,158.66778768290055,1.039
570,False,437.4,1.0,0.0,-9.922,8.48,-335.8965099120245,0.81
571,True,89.1,1.0,0.0,-10.345,4.18,-28.783095824057504,0.926
572,True,744.4,2.0,1.0,-6.757,-11.61,-812.9175894352636,0.801
573,True,695.1,1.0,0.0,-7.104,3.138,-576.2081778400667,0.399
574,False,263.29999999999995,2.0,0.0,-10.184,-13.31,263.9664959603598,0.953
575,True,2072.1,0.0,1.0,-10.431,-9.588,-405.92477130259425,0.856
576,True,373.9,2.0,1.0,-7.699,-2.726,8.091679765638668,0.981
577,False,1675.8000000000002,2.0,1.0,-6.139,-19.356,-1406.7179075503782,1.162
578,True,748.1999999999999,0.0,1.0,-12.05,-6.284,233.05564798772645,1.069
579,False,488.8,1.0,1.0,-7.138,11.406,-1038.8774211083871,0.856
580,True,709.4,2.0,1.0,-10.936,-6.806,94.03592225992074,1.083
581,True,99.8,0.0,0.0,-10.647,-9.312,82.96503683883094,1.119
582,True,1282.2,1.0,1.0,-10.408,1.466,426.7795859338075,1.178
583,True,192.8,1.0,0.0,-8.703,2.91,-261.9934915766227,0.713
584,True,1724.8,2.0,1.0,-8.98,-7.846,1889.8716422318755,1.141
585,True,704.9,1.0,0.0,-12.96,0.542,-802.0860346635036,0.817
586,True,51.900000000000006,1.0,0.0,-12.548,2.51,-3.3567602571438293,0.771
587,True,1331.9,2.0,1.0,-6.639,-4.924,1268.333662198828,0.942
588,True,446.0,0.0,0.0,-10.524,-2.722,-688.0667630190115,0.986
589,False,311.4,2.0,1.0,-9.326,-8.024,-728.4874962791763,1.099
590,True,130.9,1.0,1.0,-10.255,-2.674,146.89133980963837,1.142
591,False,356.9,2.0,0.0,-6.328,-3.068,148.21887565628302,0.745
592,True,499.2000000000001,0.0,0.0,-11.55,-9.8,-1185.605092135127,0.853
593,True,36.2,2.0,0.0,-6.485,-12.27,22.385285170241644,0.879
594,True,1609.1999999999998,2.0,1.0,-6.873,-8.242,454.7894337181492,1.1
595,False,94.7,1.0,1.0,-10.626,9.084,127.12237651623391,1.133
596,True,510.0,2.0,0.0,-8.72,-7.164,976.8478125331742,0.85
597,True,961.3,1.0,0.0,-6.351,9.394,-319.71822026288714,0.701
598,True,256.0,1.0,0.0,-7.937,6.912,-64.54652419122623,0.961
599,False,397.1,0.0,1.0,-12.083,-7.398,49.5778317200005,0.797
600,True,982.7,0.0,1.0,-15.956,-9.15,930.7624177839066,1.153
601,True,1353.6,2.0,1.0,-5.829,-6.346,-1351.290460802667,1.096
602,True,223.8,2.0,0.0,-9.928,-5.996,66.56133454738296,0.888
603,True,36.6,0.0,0.0,-15.714,-5.178,2.4672146645688153,1.06
604,True,399.3,1.0,1.0,-14.058,10.15,7.355593876709218,1.047
605,True,567.3,2.0,1.0,-6.841,-3.516,318.7052396377722,1.061
606,True,171.70000000000002,0.0,1.0,-12.262,-3.432,172.59160268570847,1.158
607,True,713.5,0.0,0.0,-11.518,-6.602,-345.56116344241957,0.315
608,True,843.4000000000001,1.0,1.0,-9.812,0.776,-478.1041663163313,1.089
609,True,8.4,1.0,0.0,-8.696,4.01,8.890596316057593,0.721
610,True,32.7,0.0,1.0,-12.188,-4.142,22.816416186042755,1.179
611,True,17.0,1.0,1.0,-13.448,10.908,-12.600379998895392,1.111
612,False,102.7,0.0,1.0,-12.212,-3.876,-183.1441141755802,1.005
613,True,48.0,1.0,0.0,-10.378,-1.52,53.77924336168684,1.007
614,True,378.3,0.0,0.0,-10.87,-6.172,-334.16772798830925,0.718
615,True,1778.6,0.0,1.0,-10.939,-5.528,3428.083378142958,1.121
616,True,28.9,2.0,1.0,-5.047,-3.572,-27.45237026821544,0.869
617,True,54.400000000000006,1.0,1.0,-11.333,5.236,51.07945170155589,0.74
618,True,871.2,2.0,0.0,-5.238,-7.34,572.4214104558765,0.792
619,False,256.4,0.0,1.0,-11.949,-10.944,335.5030369016666,1.15
620,True,269.6,1.0,1.0,-8.092,6.92,176.29745895361845,1.072
621,True,648.1999999999999,2.0,1.0,-9.565,-4.086,-354.82883308524987,1.087
622,True,38.3,1.0,0.0,-14.898,13.012,-64.02609746965967,0.766
623,False,220.0,0.0,0.0,-8.822,-7.326,-122.09340751884646,0.469
624,False,688.3,2.0,1.0,-10.154,-5.576,701.350814358755,0.859
625,False,133.4,0.0,0.0,-14.757,-5.124,226.59583709815234,0.686
626,True,2065.0,2.0,1.0,-8.473,-10.532,1474.832249183171,1.162
627,True,581.1,1.0,0.0,-10.629,2.266,-255.52653470806047,1.111
628,True,1102.1,2.0,0.0,-7.638,-2.186,-491.12767937527667,1.03
629,True,515.1,0.0,1.0,-13.006,-1.298,-976.7112628900284,1.136
630,True,548.4000000000001,2.0,0.0,-4.12,-4.568,-178.90980595488324,1.008
631,True,554.4,2.0,0.0,-8.739,-12.786,166.8924795037367,0.737
632,True,244.8,0.0,1.0,-13.772,-1.16,-32.94633744567098,1.177
633,True,134.1,0.0,1.0,-13.921,-7.226,-75.23008974904803,0.867
634,True,742.4,0.0,1.0,-13.119,-10.756,710.4084029543706,0.863
635,False,115.7,2.0,1.0,-9.498,-4.922,-133.1733379908835,1.167
636,True,329.7,2.0,0.0,-7.802,-4.352,407.2677229260231,0.303
637,True,1505.3,2.0,1.0,-8.277,-1.49,2348.0089032825035,0.998
638,True,303.7,0.0,0.0,-12.202,-15.814,-610.0568419796047,0.945
639,True,437.2,1.0,0.0,-11.135,13.226,85.0762140322119,0.665
640,False,286.2,0.0,0.0,-12.708,-8.946,-14.94561588111804,0.915
641,False,120.0,2.0,1.0,-9.184,-2.172,35.49164146123132,1.123
642,False,195.7,1.0,1.0,-9.606,2.04,-58.931240501931725,1.179
643,True,190.2,2.0,1.0,-9.768,-8.47,128.21939641912533,0.907
644,True,497.8,2.0,1.0,-7.921,1.698,34.32757854213241,0.907
645,True,201.0,2.0,1.0,-10.614,-6.184,-28.838076330786098,1.156
646,True,559.4,2.0,0.0,-11.813,-20.58,-117.71595318889695,0.828
647,True,1432.6,0.0,1.0,-9.251,-3.92,772.56346976628,1.073
648,False,162.3,1.0,1.0,-7.898,9.556,10.515381448770293,1.086
649,True,1032.4,1.0,1.0,-5.377,2.36,512.6501548391415,1.125
650,True,420.9,2.0,1.0,-9.458,-9.986,550.2452903967446,0.952
651,True,349.5,0.0,0.0,-15.06,1.762,91.32635933446603,1.043
652,True,112.6,1.0,1.0,-11.245,4.476,220.38775566376836,1.15
653,True,64.0,2.0,1.0,-9.955,-8.8,-52.556643587316536,1.126
654,False,163.1,0.0,1.0,-14.141,-9.67,18.445798716135698,1.019
655,True,1001.7,0.0,1.0,-11.189,-8.344,91.27127001997397,1.156
656,True,196.9,2.0,0.0,-7.039,-1.668,-155.26019415099856,1.074
657,True,289.6,2.0,1.0,-9.901,-14.1,55.024838809978384,0.947
658,True,919.5,1.0,1.0,-9.66,-5.978,824.1661882067485,1.169
659,False,259.7,0.0,1.0,-8.429,-4.02,-34.80236039654771,1.186
660,True,599.0999999999999,1.0,1.0,-6.688,2.458,-68.06350554614194,1.167
661,False,206.1,2.0,1.0,-6.424,-9.434,-282.9053603217551,0.892
662,True,323.2,0.0,1.0,-14.836,-12.27,623.0630799561175,1.1
663,True,1524.8,2.0,1.0,-5.293,-15.642,-626.8403213781369,1.148
664,True,1239.1,0.0,1.0,-10.164,-13.464,-1028.5135733524776,1.134
665,True,513.6,2.0,0.0,-7.924,-3.398,45.9082446584282,0.694
666,True,1158.9,0.0,1.0,-11.293,-3.9,-565.2101465935315,0.794
667,True,491.6,0.0,0.0,-10.684,-10.286,-91.05250880691733,0.794
668,True,321.8,0.0,0.0,-14.622,-8.334,58.618509417007274,0.577
669,True,1.7000000000000002,2.0,0.0,-8.474,-10.296,-3.4716931284966424,0.978
670,True,874.0,1.0,0.0,-13.576,6.272,378.5873550741263,0.6
671,True,5.300000000000001,1.0,1.0,-11.319,2.232,-6.844629861295888,1.158
672,True,494.9,2.0,0.0,-7.32,-11.204,919.4880949549713,1.03
673,True,550.6,1.0,0.0,-8.81,5.428,-145.543647179712,0.843
674,False,215.6,2.0,0.0,-7.928,-7.364,-84.4675390451077,0.929
675,True,183.7,1.0,0.0,-9.586,1.28,-89.68868408641154,0.942
676,True,631.8,0.0,0.0,-11.804,-6.36,-598.4651722081425,1.055
677,True,383.5,2.0,1.0,-8.192,-13.858,185.62913741770834,1.141
678,True,647.5,1.0,1.0,-8.462,3.392,546.194866340706,0.847
679,True,318.8,0.0,0.0,-12.529,-6.276,-213.93989154159718,0.932
680,True,424.1,1.0,0.0,-9.842,3.66,984.7328259904148,1.017
681,True,204.4,2.0,0.0,-6.757,-1.488,-17.23218141152774,0.663
682,True,1336.4,2.0,0.0,-8.724,0.656,58.09407125613088,0.989
683,True,347.40000000000003,0.0,1.0,-17.287,-4.058,-33.802866803800796,0.971
684,True,206.6,1.0,0.0,-9.73,5.586,-60.23042853055494,0.894
685,True,399.9,1.0,0.0,-10.152,2.64,38.639464589050625,1.024
686,True,1016.6,2.0,1.0,-6.578,-11.98,-47.96947856826781,1.167
687,True,759.5999999999999,0.0,1.0,-11.864,2.094,-196.51286238372526,1.006
688,False,257.9,2.0,0.0,-8.073,-2.008,-141.18301528790624,0.504
689,True,87.4,2.0,1.0,-9.838,-4.95,156.3884028907921,0.975
690,False,434.5,2.0,1.0,-7.562,-7.172,-112.66559232491788,1.171
691,True,546.0,2.0,0.0,-7.146,-8.72,-112.32764363870204,0.686
692,True,184.0,0.0,0.0,-10.094,-4.31,80.42935456615905,0.632
693,True,1001.6,0.0,0.0,-14.301,-10.57,16.673291081707557,0.888
694,True,785.1,2.0,1.0,-5.923,-12.034,-2183.662296721306,0.923
695,True,151.7,1.0,0.0,-8.366,6.686,37.0816719185986,0.688
696,True,660.5,2.0,1.0,-7.467,-1.008,-436.67299058015345,1.164
697,True,1372.3,2.0,1.0,-8.208,-5.336,41.47882740764073,0.832
698,True,242.9,1.0,1.0,-9.612,8.398,44.12124845869368,1.18
699,False,102.2,2.0,1.0,-7.72,-6.914,111.96819759329811,1.015
700,True,78.2,1.0,0.0,-8.691,8.84,-21.527177779790705,0.856
701,True,306.6,2.0,0.0,-8.019,-6.214,605.3873049453665,0.476
702,True,200.7,0.0,1.0,-14.729,-9.28,123.54457952507617,1.133
703,True,1117.7,0.0,1.0,-11.944,-3.266,707.3817377993727,1.174
704,True,630.2,1.0,0.0,-8.974,6.246,-110.36708566939512,0.621
705,True,1002.3,0.0,0.0,-12.972,-9.642,-1382.1640953033686,0.913
706,True,1260.8,1.0,1.0,-9.163,-0.146,474.464611890838,1.109
